vulnerability_id,reporting_time,vulnerability_description,references,CWE-ID,CWE-Name,CVSS-Score
CVE-2012-1173,06/04/2012,"Multiple integer overflows in tiff_getimage.c in LibTIFF 3.9.4 allow remote attackers to execute arbitrary code via a crafted tile size in a TIFF file, which is not properly handled by the (1) gtTileSeparate or (2) gtStripSeparate function, leading to a heap-based buffer overflow.","http://bugzilla.maptools.org/attachment.cgi?id=477&amp;action=diff,http://bugzilla.maptools.org/show_bug.cgi?id=2369http://home.gdal.org/private/zdi-can-1221/zdi-can-1221.txt,http://lists.apple.com/archives/security-announce/2012/Sep/msg00003.html,http://lists.apple.com/archives/security-announce/2012/Sep/msg00004.html,http://lists.fedoraproject.org/pipermail/package-announce/2012-April/077463.html,http://lists.fedoraproject.org/pipermail/package-announce/2012-April/078403.html,http://lists.fedoraproject.org/pipermail/package-announce/2012-April/078835.html,http://rhn.redhat.com/errata/RHSA-2012-0468.html,http://security.gentoo.org/glsa/glsa-201209-02.xml,http://support.apple.com/kb/HT5501,http://support.apple.com/kb/HT5503,http://ubuntu.com/usn/usn-1416-1,http://www.debian.org/security/2012/dsa-2447,http://www.mandriva.com/security/advisories?name=MDVSA-2012:054,http://www.securityfocus.com/bid/52891,http://www.securitytracker.com/id?1026895,https://downloads.avaya.com/css/P8/documents/100161772,https://exchange.xforce.ibmcloud.com/vulnerabilities/74656,https://hermes.opensuse.org/messages/14302713,",http://cwe.mitre.org/data/definitions/189.html,Numeric Errors,N/A
CVE-2012-1185,06/05/2012,Multiple integer overflows in (1) magick/profile.c or (2) magick/property.c in ImageMagick 6.7.5 and earlier allow remote attackers to cause a denial of service (memory corruption) and possibly execute arbitrary code via crafted offset value in the ResolutionUnit tag in the EXIF IFD0 of an image.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-0247.,"http://lists.opensuse.org/opensuse-updates/2012-06/msg00001.html,http://ubuntu.com/usn/usn-1435-1http://www.debian.org/security/2012/dsa-2462,http://www.openwall.com/lists/oss-security/2012/03/19/5,http://www.securityfocus.com/bid/51957,https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2012-1185,https://exchange.xforce.ibmcloud.com/vulnerabilities/76140,",http://cwe.mitre.org/data/definitions/190.html,Integer Overflow or Wraparound,7.8
CVE-2012-1186,06/05/2012,Integer overflow in the SyncImageProfiles function in profile.c in ImageMagick 6.7.5-8 and earlier allows remote attackers to cause a denial of service (infinite loop) via crafted IOP tag offsets in the IFD in an image.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-0248.,"http://lists.opensuse.org/opensuse-updates/2012-06/msg00001.html,http://ubuntu.com/usn/usn-1435-1http://www.debian.org/security/2012/dsa-2462,http://www.openwall.com/lists/oss-security/2012/03/19/5,http://www.securityfocus.com/bid/51957,https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2012-1186,https://exchange.xforce.ibmcloud.com/vulnerabilities/76139,",http://cwe.mitre.org/data/definitions/835.html,Loop with Unreachable Exit Condition (&#39;Infinite Loop&#39;),5.5
CVE-2012-1250,06/04/2012,"Logitec LAN-W300N/R routers with firmware before 2.27 do not properly restrict login access, which allows remote attackers to obtain administrative privileges and modify settings via vectors related to PPPoE authentication.","http://jvn.jp/en/jp/JVN85934986/index.html,http://jvndb.jvn.jp/jvndb/JVNDB-2012-000051http://www.logitec.co.jp/info/2012/0516.html,http://www.securityfocus.com/bid/53685,",http://cwe.mitre.org/data/definitions/264.html,"Permissions, Privileges, and Access Controls",N/A
CVE-2012-1251,06/04/2012,"Opera before 9.63 does not properly verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.","http://jvn.jp/en/jp/JVN39707339/index.html,http://jvndb.jvn.jp/jvndb/JVNDB-2012-000049http://www.opera.com/docs/changelogs/mac/963/,http://www.opera.com/docs/changelogs/unix/963/,http://www.opera.com/docs/changelogs/windows/963/,",http://cwe.mitre.org/data/definitions/310.html,Cryptographic Issues,N/A
CVE-2012-1252,06/04/2012,"Cross-site scripting (XSS) vulnerability in RSSOwl before 2.1.1 allows remote attackers to inject arbitrary web script or HTML via a feed, a different vulnerability than CVE-2006-4760.","http://jvn.jp/en/jp/JVN77947437/index.html,http://jvndb.jvn.jp/jvndb/JVNDB-2012-000048",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-1253,06/04/2012,"Cross-site scripting (XSS) vulnerability in Roundcube Webmail before 0.7, when Internet Explorer is used, allows remote attackers to inject arbitrary web script or HTML via vectors involving an embedded image attachment.","http://jvn.jp/en/jp/JVN21422837/index.html,http://jvndb.jvn.jp/jvndb/JVNDB-2012-000050http://sourceforge.net/projects/roundcubemail/files/roundcubemail/0.7/,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-1254,06/04/2012,Cross-site scripting (XSS) vulnerability in Segue 2.2.10.2 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,"http://jvn.jp/en/jp/JVN29083866/index.html,http://jvndb.jvn.jp/jvndb/JVNDB-2012-000052",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-1255,06/04/2012,SQL injection vulnerability in Segue 2.2.10.2 and earlier allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,"http://jvn.jp/en/jp/JVN97995841/index.html,http://jvndb.jvn.jp/jvndb/JVNDB-2012-000053",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2012-1502,06/15/2012,Double free vulnerability in the PyPAM_conv in PAMmodule.c in PyPam 0.5.0 and earlier allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via a NULL byte in a password string.,"http://lists.opensuse.org/opensuse-updates/2012-04/msg00027.html,http://ubuntu.com/usn/usn-1395-1http://www.debian.org/security/2012/dsa-2430,http://www.lsexperts.de/advisories/lse-2012-03-01.txt,https://exchange.xforce.ibmcloud.com/vulnerabilities/73857,https://security.gentoo.org/glsa/201507-09,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2012-1523,06/12/2012,"Microsoft Internet Explorer 6 through 8 does not properly handle objects in memory, which allows remote attackers to execute arbitrary code by accessing a deleted object, aka &quot;Center Element Remote Code Execution Vulnerability.&quot;","http://www.us-cert.gov/cas/techalerts/TA12-164A.html,https://docs.microsoft.com/en-us/security-updates/securitybulletins/2012/ms12-037https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A15579,",http://cwe.mitre.org/data/definitions/94.html,Improper Control of Generation of Code (&#39;Code Injection&#39;),N/A
CVE-2012-1583,06/16/2012,"Double free vulnerability in the xfrm6_tunnel_rcv function in net/ipv6/xfrm6_tunnel.c in the Linux kernel before 2.6.22, when the xfrm6_tunnel module is enabled, allows remote attackers to cause a denial of service (panic) via crafted IPv6 packets.","http://ftp.osuosl.org/pub/linux/kernel/v2.6/ChangeLog-2.6.22,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=d0772b70faaf8e9f2013b6c4273d94d5eac8047ahttp://marc.info/?l=bugtraq&amp;m=133951357207000&amp;w=2,http://rhn.redhat.com/errata/RHSA-2012-0488.html,http://www.securityfocus.com/bid/53139,http://www.securitytracker.com/id?1026930,https://bugzilla.redhat.com/show_bug.cgi?id=752304,https://github.com/torvalds/linux/commit/d0772b70faaf8e9f2013b6c4273d94d5eac8047a,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2012-1610,06/05/2012,Integer overflow in the GetEXIFProperty function in magick/property.c in ImageMagick before 6.7.6-4 allows remote attackers to cause a denial of service (out-of-bounds read) via a large component count for certain EXIF tags in a JPEG image.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-0259.,"http://lists.opensuse.org/opensuse-updates/2012-06/msg00001.html,http://ubuntu.com/usn/usn-1435-1http://www.debian.org/security/2012/dsa-2462,http://www.imagemagick.org/discourse-server/viewtopic.php?f=4&amp;t=20629,http://www.openwall.com/lists/oss-security/2012/04/04/6,http://www.securityfocus.com/bid/52898,https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2012-0259,https://exchange.xforce.ibmcloud.com/vulnerabilities/74660,",http://cwe.mitre.org/data/definitions/190.html,Integer Overflow or Wraparound,7.5
CVE-2012-1616,06/21/2012,"Use-after-free vulnerability in icclib before 2.13, as used by Argyll CMS before 1.4 and possibly other programs, allows remote attackers to cause a denial of service (crash) or execute arbitrary code via a crafted ICC profile file.","http://lists.fedoraproject.org/pipermail/package-announce/2012-May/079762.html,http://security.gentoo.org/glsa/glsa-201206-04.xmlhttp://www.argyllcms.com/icc_readme.html,http://www.securityfocus.com/bid/53240,https://bugzilla.redhat.com/show_bug.cgi?id=809697,https://exchange.xforce.ibmcloud.com/vulnerabilities/75162,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2012-1711,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, 5 update 35 and earlier, and 1.4.2_37 and earlier allows remote attackers to affect confidentiality, integrity, and availability, related to CORBA.","http://mail.openjdk.java.net/pipermail/distro-pkg-dev/2012-June/019076.html,http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www.mandriva.com/security/advisories?name=MDVSA-2012:095,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53949,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A15996,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1713,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, 5 update 35 and earlier, 1.4.2_37 and earlier, and JavaFX 2.1 and earlier allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to 2D.","http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00020.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00028.htmlhttp://lists.opensuse.org/opensuse-security-announce/2012-09/msg00032.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00035.html,http://mail.openjdk.java.net/pipermail/distro-pkg-dev/2012-June/019076.html,http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2,http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://rhn.redhat.com/errata/RHSA-2012-1243.html,http://rhn.redhat.com/errata/RHSA-2013-1455.html,http://rhn.redhat.com/errata/RHSA-2013-1456.html,http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www.ibm.com/support/docview.wss?uid=swg21615246,http://www.mandriva.com/security/advisories?name=MDVSA-2012:095,http://www.mandriva.com/security/advisories?name=MDVSA-2013:150,http://www.oracle.com/technetwork/topics/security/cpujul2012-392727.html,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53946,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16502,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1716,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, and 5 update 35 and earlier allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Swing.","http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00028.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00032.htmlhttp://lists.opensuse.org/opensuse-security-announce/2012-09/msg00035.html,http://mail.openjdk.java.net/pipermail/distro-pkg-dev/2012-June/019076.html,http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2,http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://rhn.redhat.com/errata/RHSA-2013-1455.html,http://rhn.redhat.com/errata/RHSA-2013-1456.html,http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www.ibm.com/support/docview.wss?uid=swg21615246,http://www.mandriva.com/security/advisories?name=MDVSA-2012:095,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53947,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16168,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1717,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, 5 update 35 and earlier, and 1.4.2_37 and earlier allows local users to affect confidentiality via unknown vectors related to printing on Solaris or Linux.","http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00020.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00028.htmlhttp://lists.opensuse.org/opensuse-security-announce/2012-09/msg00032.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00035.html,http://mail.openjdk.java.net/pipermail/distro-pkg-dev/2012-June/019076.html,http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://rhn.redhat.com/errata/RHSA-2012-1243.html,http://rhn.redhat.com/errata/RHSA-2013-1455.html,http://rhn.redhat.com/errata/RHSA-2013-1456.html,http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www.ibm.com/support/docview.wss?uid=swg21615246,http://www.mandriva.com/security/advisories?name=MDVSA-2012:095,http://www.mandriva.com/security/advisories?name=MDVSA-2013:150,http://www.oracle.com/technetwork/topics/security/cpujul2012-392727.html,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53952,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1718,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, 5 update 35 and earlier, and 1.4.2_37 and earlier allows remote attackers to affect availability via unknown vectors related to Security.","http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00020.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00028.htmlhttp://lists.opensuse.org/opensuse-security-announce/2012-09/msg00032.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00035.html,http://mail.openjdk.java.net/pipermail/distro-pkg-dev/2012-June/019076.html,http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2,http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://rhn.redhat.com/errata/RHSA-2012-1243.html,http://rhn.redhat.com/errata/RHSA-2012-1467.html,http://rhn.redhat.com/errata/RHSA-2013-1455.html,http://rhn.redhat.com/errata/RHSA-2013-1456.html,http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www-01.ibm.com/support/docview.wss?uid=swg21620575,http://www.ibm.com/support/docview.wss?uid=swg21615246,http://www.mandriva.com/security/advisories?name=MDVSA-2012:095,http://www.mandriva.com/security/advisories?name=MDVSA-2013:150,http://www.oracle.com/technetwork/topics/security/cpujul2012-392727.html,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53951,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A15923,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1719,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, 5 update 35 and earlier, and 1.4.2_37 and earlier allows remote attackers to affect integrity, related to CORBA.","http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00020.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00028.htmlhttp://lists.opensuse.org/opensuse-security-announce/2012-09/msg00032.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00035.html,http://mail.openjdk.java.net/pipermail/distro-pkg-dev/2012-June/019076.html,http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2,http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://rhn.redhat.com/errata/RHSA-2012-1243.html,http://rhn.redhat.com/errata/RHSA-2013-1455.html,http://rhn.redhat.com/errata/RHSA-2013-1456.html,http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www.ibm.com/support/docview.wss?uid=swg21615246,http://www.mandriva.com/security/advisories?name=MDVSA-2012:095,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53950,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16312,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1720,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, 5 update 35 and earlier, and 1.4.2_37 and earlier, when running on Solaris, allows local users to affect confidentiality, integrity, and availability via unknown vectors related to Networking.","http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2,http://www.ibm.com/support/docview.wss?uid=swg21615246http://www.mandriva.com/security/advisories?name=MDVSA-2013:150,http://www.oracle.com/technetwork/topics/security/cpujul2012-392727.html,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53956,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16581,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1721,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, and 6 update 32 and earlier, allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Deployment, a different vulnerability than CVE-2012-1722.","http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00032.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00035.htmlhttp://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2,http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://rhn.redhat.com/errata/RHSA-2013-1455.html,http://rhn.redhat.com/errata/RHSA-2013-1456.html,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53959,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16358,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1722,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, and 6 update 32 and earlier, allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Deployment, a different vulnerability than CVE-2012-1721.","http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00032.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00035.htmlhttp://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2,http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://rhn.redhat.com/errata/RHSA-2013-1455.html,http://rhn.redhat.com/errata/RHSA-2013-1456.html,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53953,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16214,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1723,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, 5 update 35 and earlier, and 1.4.2_37 and earlier allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Hotspot.","http://mail.openjdk.java.net/pipermail/distro-pkg-dev/2012-June/019076.html,http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www.ibm.com/support/docview.wss?uid=swg21615246,http://www.mandriva.com/security/advisories?name=MDVSA-2012:095,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53960,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16259,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1724,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, and 6 update 32 and earlier, allows remote attackers to affect availability, related to JAXP.","http://mail.openjdk.java.net/pipermail/distro-pkg-dev/2012-June/019076.html,http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www.mandriva.com/security/advisories?name=MDVSA-2012:095,http://www.mandriva.com/security/advisories?name=MDVSA-2013:150,http://www.oracle.com/technetwork/topics/security/cpujul2012-392727.html,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53958,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16659,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1725,06/16/2012,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, and 5 update 35 and earlier allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Hotspot.","http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00028.html,http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00032.htmlhttp://lists.opensuse.org/opensuse-security-announce/2012-09/msg00035.html,http://mail.openjdk.java.net/pipermail/distro-pkg-dev/2012-June/019076.html,http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2,http://rhn.redhat.com/errata/RHSA-2012-0734.html,http://rhn.redhat.com/errata/RHSA-2013-1455.html,http://rhn.redhat.com/errata/RHSA-2013-1456.html,http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www.ibm.com/support/docview.wss?uid=swg21615246,http://www.mandriva.com/security/advisories?name=MDVSA-2012:095,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53954,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16513,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1726,06/16/2012,Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier allows remote attackers to affect confidentiality and integrity via unknown vectors related to Libraries.,"http://lists.opensuse.org/opensuse-security-announce/2012-09/msg00032.html,http://marc.info/?l=bugtraq&amp;m=134496371727681&amp;w=2http://security.gentoo.org/glsa/glsa-201406-32.xml,http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html,http://www.securityfocus.com/bid/53948,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A16699,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2012-1798,06/05/2012,The TIFFGetEXIFProperties function in coders/tiff.c in ImageMagick before 6.7.6-3 allows remote attackers to cause a denial of service (out-of-bounds read and crash) via a crafted EXIF IFD in a TIFF image.,"http://lists.opensuse.org/opensuse-updates/2012-06/msg00001.html,http://rhn.redhat.com/errata/RHSA-2012-0544.htmlhttp://www.debian.org/security/2012/dsa-2462,http://www.imagemagick.org/discourse-server/viewtopic.php?f=4&amp;t=20629,http://www.securityfocus.com/bid/52898,http://www.securitytracker.com/id?1027032,https://exchange.xforce.ibmcloud.com/vulnerabilities/74659,",http://cwe.mitre.org/data/definitions/125.html,Out-of-bounds Read,6.5
CVE-2012-1814,06/08/2012,"Cross-site scripting (XSS) vulnerability in Emerson DeltaV and DeltaV Workstations 9.3.1, 10.3.1, 11.3, and 11.3.1 and DeltaV ProEssentials Scientific Graph 5.0.0.6 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.","http://www.securityfocus.com/bid/53591,http://www.us-cert.gov/control_systems/pdf/ICSA-12-138-01.pdf",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-1815,06/08/2012,"SQL injection vulnerability in Emerson DeltaV and DeltaV Workstations 9.3.1, 10.3.1, 11.3, and 11.3.1 and DeltaV ProEssentials Scientific Graph 5.0.0.6 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.","http://www.securityfocus.com/bid/53591,http://www.us-cert.gov/control_systems/pdf/ICSA-12-138-01.pdf",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2012-1816,06/08/2012,"PORTSERV.exe in Emerson DeltaV and DeltaV Workstations 9.3.1, 10.3.1, 11.3, and 11.3.1 and DeltaV ProEssentials Scientific Graph 5.0.0.6 allows remote attackers to cause a denial of service (daemon crash) via a crafted (1) TCP or (2) UDP packet to port 111.","http://www.securityfocus.com/bid/53591,http://www.us-cert.gov/control_systems/pdf/ICSA-12-138-01.pdf",http://cwe.mitre.org/data/definitions/119.html,Improper Restriction of Operations within the Bounds of a Memory Buffer,N/A
CVE-2012-1817,06/08/2012,"Buffer overflow in Emerson DeltaV and DeltaV Workstations 9.3.1, 10.3.1, 11.3, and 11.3.1 and DeltaV ProEssentials Scientific Graph 5.0.0.6 allows user-assisted remote attackers to execute arbitrary code or cause a denial of service (daemon crash) via an invalid field in a project file.","http://www.securityfocus.com/bid/53591,http://www.us-cert.gov/control_systems/pdf/ICSA-12-138-01.pdf",http://cwe.mitre.org/data/definitions/20.html,Improper Input Validation,N/A
CVE-2012-1818,06/08/2012,"An unspecified ActiveX control in Emerson DeltaV and DeltaV Workstations 9.3.1, 10.3.1, 11.3, and 11.3.1 and DeltaV ProEssentials Scientific Graph 5.0.0.6 allows remote attackers to overwrite arbitrary files via unknown vectors.","http://www.securityfocus.com/bid/53591,http://www.us-cert.gov/control_systems/pdf/ICSA-12-138-01.pdf",http://cwe.mitre.org/data/definitions/264.html,"Permissions, Privileges, and Access Controls",N/A
CVE-2012-1820,06/13/2012,The bgp_capability_orf function in bgpd in Quagga 0.99.20.1 and earlier allows remote attackers to cause a denial of service (assertion failure and daemon exit) by leveraging a BGP peering relationship and sending a malformed Outbound Route Filtering (ORF) capability TLV in an OPEN message.,"http://rhn.redhat.com/errata/RHSA-2012-1259.html,http://www.debian.org/security/2012/dsa-2497http://www.kb.cert.org/vuls/id/962587,http://www.securityfocus.com/bid/53775,http://www.ubuntu.com/usn/USN-1605-1,",NVD-CWE-Other,Other,N/A
CVE-2012-1825,06/11/2012,Multiple cross-site scripting (XSS) vulnerabilities in the status program on the ForeScout CounterACT appliance with software 6.3.3.2 through 6.3.4.10 allow remote attackers to inject arbitrary web script or HTML via (1) the loginname parameter in a forgotpass action or (2) the username parameter.,"http://www.kb.cert.org/vuls/id/815532,http://www.kb.cert.org/vuls/id/MAPG-8TWMEJ",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2012-1826,06/08/2012,dotCMS 1.9 before 1.9.5.1 allows remote authenticated users to execute arbitrary Java code via a crafted (1) XSLT or (2) Velocity template.,"http://dotcms.com/dotCMSVersions/,http://www.kb.cert.org/vuls/id/898083http://www.securityfocus.com/bid/53688,https://gist.github.com/2627440,https://github.com/dotCMS/dotCMS/issues/261,https://github.com/dotCMS/dotCMS/issues/281,",http://cwe.mitre.org/data/definitions/264.html,"Permissions, Privileges, and Access Controls",N/A
