vulnerability_id,reporting_time,vulnerability_description,references,CWE-ID,CWE-Name,CVSS-Score
CVE-2009-0900,10/30/2011,Heap-based buffer overflow in the client in IBM WebSphere MQ 6.0 before 6.0.2.7 and 7.0 before 7.0.1.0 allows local users to gain privileges via crafted SSL information in a Client Channel Definition Table (CCDT) file.,"http://www.ibm.com/support/docview.wss?uid=swg1IC59375,https://exchange.xforce.ibmcloud.com/vulnerabilities/51038",http://cwe.mitre.org/data/definitions/119.html,Improper Restriction of Operations within the Bounds of a Memory Buffer,N/A
CVE-2009-0905,10/30/2011,"IBM WebSphere MQ 6.0 before 6.0.2.8 and 7.0 before 7.0.1.0 does not properly handle long group names, which might allow local users to gain privileges by leveraging combinations of group names with the same initial substring.","http://www.ibm.com/support/docview.wss?uid=swg1IZ37102,https://exchange.xforce.ibmcloud.com/vulnerabilities/51042",http://cwe.mitre.org/data/definitions/20.html,Improper Input Validation,N/A
CVE-2009-2747,10/30/2011,"The Java Naming and Directory Interface (JNDI) implementation in IBM WebSphere Application Server (WAS) 6.0 before 6.0.2.39, 6.1 before 6.1.0.29, and 7.0 before 7.0.0.7 does not properly restrict access to UserRegistry object methods, which allows remote attackers to obtain sensitive information via a crafted method call.","http://www.ibm.com/support/docview.wss?uid=swg1PK91414,http://www.ibm.com/support/docview.wss?uid=swg1PK99480https://exchange.xforce.ibmcloud.com/vulnerabilities/54228,",http://cwe.mitre.org/data/definitions/264.html,"Permissions, Privileges, and Access Controls",N/A
CVE-2009-2748,10/30/2011,Cross-site scripting (XSS) vulnerability in the Administration Console in IBM WebSphere Application Server (WAS) 6.1 before 6.1.0.29 and 7.1 before 7.0.0.7 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,"http://www.ibm.com/support/docview.wss?uid=swg1PK92057,http://www.ibm.com/support/docview.wss?uid=swg1PK99481https://exchange.xforce.ibmcloud.com/vulnerabilities/54229,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2009-5102,10/21/2011,SQL injection vulnerability in default.asp in ATCOM Netvolution 1.0 ASP allows remote attackers to execute arbitrary SQL commands via the bpe_nid parameter.,"http://www.exploit-db.com/exploits/7761/,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2009-5103,10/21/2011,Cross-site scripting (XSS) vulnerability in ATCOM Netvolution 1.0 ASP allows remote attackers to inject arbitrary web script or HTML via the email variable.,"http://www.exploit-db.com/exploits/7761/,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-0780,10/29/2011,IBM WebSphere MQ 7.x before 7.0.1.4 allows remote attackers to cause a denial of service (disk consumption) via multiple connection attempts to a stopped queue manager.,"http://www-01.ibm.com/support/docview.wss?uid=swg27014224,http://www.ibm.com/support/docview.wss?uid=swg1IZ75124https://exchange.xforce.ibmcloud.com/vulnerabilities/60638,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2010-4853,10/05/2011,SQL injection vulnerability in the ccInvoices (com_ccinvoices) component for Joomla! allows remote attackers to execute arbitrary SQL commands via the id parameter in a viewInv action to index.php.,"http://packetstormsecurity.org/1011-exploits/joomlaccinvoices-sql.txt,http://securityreason.com/securityalert/8413http://www.exploit-db.com/exploits/15430,https://exchange.xforce.ibmcloud.com/vulnerabilities/63079,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4854,10/05/2011,"SQL injection vulnerability in ajax/coupon.php in Zuitu 1.6, when magic_quotes_gpc is disabled, allows remote attackers to execute arbitrary SQL commands via the id parameter in a consume action.","http://bbs.wolvez.org/viewtopic.php?id=170,https://exchange.xforce.ibmcloud.com/vulnerabilities/62397",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4855,10/05/2011,SQL injection vulnerability in oku.asp in xWeblog 2.2 allows remote attackers to execute arbitrary SQL commands via the makale_id parameter.,"http://packetstormsecurity.org/1010-exploits/xweblog22-sql.txt,http://securityreason.com/securityalert/8414http://www.exploit-db.com/exploits/15218,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4856,10/05/2011,SQL injection vulnerability in arsiv.asp in xWeblog 2.2 allows remote attackers to execute arbitrary SQL commands via the tarih parameter.,"http://www.exploit-db.com/exploits/15219,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4857,10/05/2011,SQL injection vulnerability in click.php in CAG CMS 0.2 Beta allows remote attackers to execute arbitrary SQL commands via the itemid parameter.,"http://packetstormsecurity.org/1010-exploits/cagcms-sqlxss.txt,http://securityreason.com/securityalert/8415http://www.exploit-db.com/exploits/15210,http://www.securityfocus.com/bid/43719,https://exchange.xforce.ibmcloud.com/vulnerabilities/62250,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4858,10/05/2011,Directory traversal vulnerability in team.rc5-72.php in DNET Live-Stats 0.8 allows remote attackers to read arbitrary files via a .. (dot dot) in the showlang parameter.,"http://packetstormsecurity.org/1010-exploits/dnetlivestats-lfi.txt,http://securityreason.com/securityalert/8417http://www.exploit-db.com/exploits/15204,http://www.securityfocus.com/bid/43708,",http://cwe.mitre.org/data/definitions/22.html,Improper Limitation of a Pathname to a Restricted Directory (&#39;Path Traversal&#39;),N/A
CVE-2010-4859,10/05/2011,SQL injection vulnerability in index.php in WebAsyst Shop-Script allows remote attackers to execute arbitrary SQL commands via the blog_id parameter in a news action.,"http://packetstormsecurity.org/1005-exploits/webasyst-sql.txt,http://securityreason.com/securityalert/8416http://www.securityfocus.com/bid/40349,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4860,10/05/2011,SQL injection vulnerability in product_desc.php in MyPhpAuction 2010 allows remote attackers to execute arbitrary SQL commands via the id parameter.,"http://packetstormsecurity.org/1009-exploits/myphpauction-sql.txt,http://securityreason.com/securityalert/8418http://www.exploit-db.com/exploits/15154,https://exchange.xforce.ibmcloud.com/vulnerabilities/62144,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4861,10/05/2011,SQL injection vulnerability in asearch.php in webSPELL 4.2.1 allows remote attackers to execute arbitrary SQL commands via the search parameter.,"http://packetstormsecurity.org/1009-exploits/webspell421-sql.txt,http://securityreason.com/securityalert/8419http://www.exploit-db.com/exploits/15151,http://www.securityfocus.com/bid/43579,http://www.webspell.org/index.php?site=files&amp;cat=21,https://exchange.xforce.ibmcloud.com/vulnerabilities/62130,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4862,10/05/2011,SQL injection vulnerability in the JExtensions JE Directory (com_jedirectory) component 1.0 for Joomla! allows remote attackers to execute arbitrary SQL commands via the catid parameter in an item action to index.php.,"http://www.exploit-db.com/exploits/15163,http://www.securityfocus.com/bid/43630https://exchange.xforce.ibmcloud.com/vulnerabilities/62191,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4863,10/05/2011,Cross-site scripting (XSS) vulnerability in admin/changedata.php in GetSimple CMS 2.01 allows remote attackers to inject arbitrary web script or HTML via the post-title parameter.,"http://packetstormsecurity.org/1009-exploits/getsimplecms201-xss.txt,http://securityreason.com/securityalert/8420http://www.htbridge.ch/advisory/xss_vulnerability_in_getsimple_cms_1.html,http://www.securityfocus.com/archive/1/514043/100/0/threaded,http://www.securityfocus.com/bid/43593,https://exchange.xforce.ibmcloud.com/vulnerabilities/62177,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4864,10/05/2011,SQL injection vulnerability in the Club Manager (com_clubmanager) component for Joomla! allows remote attackers to execute arbitrary SQL commands via the cm_id parameter in an equip presenta action to index.php.,"http://packetstormsecurity.org/1010-exploits/joomlaclubmanager-sql.txt,http://securityreason.com/securityalert/8421http://www.securityfocus.com/bid/43821,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4865,10/05/2011,SQL injection vulnerability in the JE Guestbook (com_jeguestbook) component 1.0 for Joomla! allows remote attackers to execute arbitrary SQL commands via the d_itemid parameter in an item_detail action to index.php.,"http://adv.salvatorefresta.net/JE_Guestbook_1.0_Joomla_Component_Multiple_Remote_Vulnerabilities-30092010.txt,http://securityreason.com/securityalert/8422http://www.exploit-db.com/exploits/15157,http://www.securityfocus.com/archive/1/514064/100/0/threaded,http://www.securityfocus.com/bid/43605,https://exchange.xforce.ibmcloud.com/vulnerabilities/62151,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4866,10/05/2011,SQL injection vulnerability in index.php in Chipmunk Board 1.3 allows remote attackers to execute arbitrary SQL commands via the forumID parameter.,"http://packetstormsecurity.org/1010-exploits/chipmunkboard13-sql.txt,http://securityreason.com/securityalert/8423http://www.exploit-db.com/exploits/15175,http://www.securityfocus.com/bid/43648,https://exchange.xforce.ibmcloud.com/vulnerabilities/62221,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4867,10/05/2011,Directory traversal vulnerability in search.php3 (aka search.php) in W-Agora 4.2.1 and earlier allows remote attackers to include and execute arbitrary local files via a .. (dot dot) in the bn parameter.,"http://securityreason.com/securityalert/8426,http://www.securityfocus.com/archive/1/514420/100/0/threadedhttp://www.securityfocus.com/bid/44370,",http://cwe.mitre.org/data/definitions/22.html,Improper Limitation of a Pathname to a Restricted Directory (&#39;Path Traversal&#39;),N/A
CVE-2010-4868,10/05/2011,Cross-site scripting (XSS) vulnerability in search.php3 (aka search.php) in W-Agora 4.2.1 and earlier allows remote attackers to inject arbitrary web script or HTML via the bn parameter.,"http://packetstormsecurity.org/1010-exploits/wagora-lfixss.txt,http://securityreason.com/securityalert/8426http://www.securityfocus.com/archive/1/514420/100/0/threaded,http://www.securityfocus.com/bid/44370,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4869,10/05/2011,SQL injection vulnerability in index.php in DBHcms 1.1.4 allows remote attackers to execute arbitrary SQL commands via the editmenu parameter.,"http://www.exploit-db.com/exploits/15309,http://www.securityfocus.com/bid/44378https://exchange.xforce.ibmcloud.com/vulnerabilities/62752,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4870,10/07/2011,SQL injection vulnerability in index.php in BloofoxCMS 0.3.5 allows remote attackers to execute arbitrary SQL commands via the gender parameter.,"http://packetstormsecurity.org/1010-exploits/bloofoxcms-sql.txt,http://securityreason.com/securityalert/8427http://www.exploit-db.com/exploits/15328,http://www.htbridge.ch/advisory/sql_injection_in_bloofoxcms_registration_plugin.html,http://www.securityfocus.com/archive/1/514479/100/100/threaded,http://www.securityfocus.com/bid/44464,https://exchange.xforce.ibmcloud.com/vulnerabilities/62810,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4871,10/07/2011,Unspecified vulnerability in SmartFTP before 4.0 Build 1142 allows attackers to have an unknown impact via a long filename.,"http://smartftp.com/forums/index.php?/topic/16425-smartftp-client-4-0-change-log,https://exchange.xforce.ibmcloud.com/vulnerabilities/63113",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-4872,10/07/2011,SQL injection vulnerability in newsroom.asp in ASPilot Pilot Cart 7.3 allows remote attackers to execute arbitrary SQL commands via the specific parameter.,"http://packetstormsecurity.org/files/view/95777/aspilotpilotcart-sql.txt,http://securityreason.com/securityalert/8428http://www.exploit-db.com/exploits/15497,https://exchange.xforce.ibmcloud.com/vulnerabilities/63217,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4873,10/07/2011,Cross-site scripting (XSS) vulnerability in confirm.php in WeBid 0.8.5 P1 allows remote attackers to inject arbitrary web script or HTML via the id parameter.,"http://packetstormsecurity.org/1011-exploits/webid085p1-xss.txt,http://securityreason.com/securityalert/8429http://www.johnleitch.net/Vulnerabilities/WeBid.0.8.5P1.Reflected.Cross-site.Scripting/62,http://www.securityfocus.com/bid/44765,https://exchange.xforce.ibmcloud.com/vulnerabilities/63152,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4874,10/07/2011,"Multiple cross-site scripting (XSS) vulnerabilities in users.php in NinkoBB 1.3 RC5 allow remote attackers to inject arbitrary web script or HTML via the (1) first_name, (2) last_name, (3) msn, or (4) aim parameter.","http://packetstormsecurity.org/1010-exploits/ninkobb-xss.txt,http://securityreason.com/securityalert/8430http://www.exploit-db.com/exploits/15330,http://www.htbridge.ch/advisory/xss_in_ninkobb.html,http://www.securityfocus.com/archive/1/514527/100/0/threaded,http://www.securityfocus.com/bid/44462,https://exchange.xforce.ibmcloud.com/vulnerabilities/62815,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4875,10/07/2011,Cross-site scripting (XSS) vulnerability in vodpod-video-gallery/vodpod_gallery_thumbs.php in the Vodpod Video Gallery Plugin 3.1.5 for WordPress allows remote attackers to inject arbitrary web script or HTML via the gid parameter.,"http://packetstormsecurity.org/1011-exploits/wpvodpod-xss.txt,http://securityreason.com/securityalert/8431http://www.johnleitch.net/Vulnerabilities/WordPress.Vodpod.Video.Gallery.3.1.5.Reflected.Cross-site.Scripting/58,https://exchange.xforce.ibmcloud.com/vulnerabilities/63057,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4876,10/07/2011,SQL injection vulnerability in viewpost.php in mBlogger 1.0.04 allows remote attackers to execute arbitrary SQL commands via the postID parameter.,"http://www.exploit-db.com/exploits/14849,http://www.vupen.com/english/advisories/2010/2265",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4877,10/07/2011,Cross-site scripting (XSS) vulnerability in index.php in OneCMS 2.6.1 allows remote attackers to inject arbitrary web script or HTML via the view parameter.,"http://packetstormsecurity.org/1009-exploits/onecms-xss.txt,http://securityreason.com/securityalert/8432http://www.securityfocus.com/bid/42949,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4878,10/07/2011,PHP remote file inclusion vulnerability in formmailer.php in Kontakt Formular 1.1 allows remote attackers to execute arbitrary PHP code via a URL in the script_pfad parameter.,"http://www.exploit-db.com/exploits/14809,",http://cwe.mitre.org/data/definitions/94.html,Improper Control of Generation of Code (&#39;Code Injection&#39;),N/A
CVE-2010-4879,10/07/2011,PHP remote file inclusion vulnerability in dompdf.php in dompdf 0.6.0 beta1 allows remote attackers to execute arbitrary PHP code via a URL in the input_file parameter.,"http://www.exploit-db.com/exploits/14851,",http://cwe.mitre.org/data/definitions/94.html,Improper Control of Generation of Code (&#39;Code Injection&#39;),N/A
CVE-2010-4880,10/07/2011,"Multiple cross-site scripting (XSS) vulnerabilities in calendar.class.php in ApPHP Calendar (ApPHP CAL) allow remote attackers to inject arbitrary web script or HTML via the (1) category_name, (2) category_description, (3) event_name, or (4) event_description parameter.","http://packetstormsecurity.org/1008-advisories/apphp-xssxsrf.txt,http://securityreason.com/securityalert/8433http://www.securityfocus.com/archive/1/513445/100/0/threaded,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4881,10/07/2011,"Multiple cross-site request forgery (CSRF) vulnerabilities in calendar.class.php in ApPHP Calendar (ApPHP CAL) allow remote attackers to hijack the authentication of unspecified victims for requests that use the (1) category_name, (2) category_description, (3) event_name, or (4) event_description parameter.","http://packetstormsecurity.org/1008-advisories/apphp-xssxsrf.txt,http://securityreason.com/securityalert/8433http://www.securityfocus.com/archive/1/513445/100/0/threaded,",http://cwe.mitre.org/data/definitions/352.html,Cross-Site Request Forgery (CSRF),N/A
CVE-2010-4882,10/07/2011,Cross-site scripting (XSS) vulnerability in autocms.php in Auto CMS 1.6 allows remote attackers to inject arbitrary web script or HTML via the sitetitle parameter.,"http://securityreason.com/securityalert/8434,http://www.htbridge.ch/advisory/xss_vulnerability_in_auto_cms.htmlhttp://www.securityfocus.com/archive/1/513361/100/0/threaded,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4883,10/07/2011,Cross-site scripting (XSS) vulnerability in manager/index.php in MODx Revolution 2.0.2-pl allows remote attackers to inject arbitrary web script or HTML via the modhash parameter.,"http://modxcms.com/forums/index.php/topic,55104.0.html,http://modxcms.com/forums/index.php/topic,55105.0.htmlhttp://packetstormsecurity.org/1009-exploits/modx202pl-xss.txt,http://securityreason.com/securityalert/8435,http://www.securityfocus.com/bid/43577,https://exchange.xforce.ibmcloud.com/vulnerabilities/62070,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4884,10/07/2011,PHP remote file inclusion vulnerability in guestbook/gbook.php in Gaestebuch 1.2 allows remote attackers to execute arbitrary PHP code via a URL in the script_pfad parameter.,"http://packetstormsecurity.org/1008-exploits/hinnendahlgb-rfi.txt,http://securityreason.com/securityalert/8436http://www.exploit-db.com/exploits/14810,",http://cwe.mitre.org/data/definitions/94.html,Improper Control of Generation of Code (&#39;Code Injection&#39;),N/A
CVE-2010-4885,10/07/2011,Cross-site scripting (XSS) vulnerability in the XING Button (xing) extension before 1.0.2 for TYPO3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,"http://typo3.org/extensions/repository/view/xing/1.0.2/,http://typo3.org/teams/security/security-bulletins/typo3-sa-2010-018/http://www.securityfocus.com/bid/42937,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4886,10/07/2011,Cross-site scripting (XSS) vulnerability in the &quot;official twitter tweet button for your page&quot; (tweetbutton) extension before 1.0.5 for TYPO3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,"http://typo3.org/extensions/repository/view/tweetbutton/1.0.5/,http://typo3.org/teams/security/security-bulletins/typo3-sa-2010-018/http://www.securityfocus.com/bid/42941,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4887,10/07/2011,SQL injection vulnerability in the Commenting system Backend Module (commentsbe) extension 0.0.2 and earlier for TYPO3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,"http://typo3.org/teams/security/security-bulletins/typo3-sa-2010-018/,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4888,10/07/2011,SQL injection vulnerability in the Tiny Market (hm_tinymarket) extension 0.5.4 and earlier for TYPO3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,"http://typo3.org/teams/security/security-bulletins/typo3-sa-2010-018/,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4889,10/07/2011,Unspecified vulnerability in the Tiny Market (hm_tinymarket) extension 0.5.4 and earlier for TYPO3 allows attackers to execute arbitrary code via unknown vectors.,"http://typo3.org/teams/security/security-bulletins/typo3-sa-2010-018/,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2010-4890,10/07/2011,Cross-site scripting (XSS) vulnerability in the Yet Another Calendar (ke_yac) extension before 1.1.2 for TYPO3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,"http://typo3.org/extensions/repository/view/ke_yac/1.1.2/,http://typo3.org/teams/security/security-bulletins/typo3-sa-2010-018/http://www.securityfocus.com/bid/42945,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4891,10/07/2011,SQL injection vulnerability in the Yet Another Calendar (ke_yac) extension before 1.1.2 for TYPO3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,"http://typo3.org/extensions/repository/view/ke_yac/1.1.2/,http://typo3.org/teams/security/security-bulletins/typo3-sa-2010-018/http://www.securityfocus.com/bid/42945,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4892,10/07/2011,Cross-site scripting (XSS) vulnerability in the powermail extension before 1.5.5 for TYPO3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,"http://typo3.org/extensions/repository/view/powermail/1.5.5,http://typo3.org/teams/security/security-bulletins/typo3-sa-2010-021",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4893,10/08/2011,Cross-site scripting (XSS) vulnerability in foodvendors.php in FestOS 2.3b allows remote attackers to inject arbitrary web script or HTML via the category parameter in a details action.,"http://www.exploit-db.com/exploits/14948,https://exchange.xforce.ibmcloud.com/vulnerabilities/61691",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4894,10/08/2011,SQL injection vulnerability in core/showsite.php in chillyCMS 1.1.3 allows remote attackers to execute arbitrary SQL commands via the name parameter.  NOTE: some of these details are obtained from third party information.,"http://packetstormsecurity.org/1009-exploits/chillycms-sqlxss.txt,http://securityreason.com/securityalert/8437http://www.bugreport.ir/index_73.htm,http://www.exploit-db.com/exploits/14897,http://www.securityfocus.com/bid/42991,http://www.vupen.com/english/advisories/2010/2298,https://exchange.xforce.ibmcloud.com/vulnerabilities/61606,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4895,10/08/2011,Cross-site scripting (XSS) vulnerability in core/showsite.php in chillyCMS 1.1.3 allows remote attackers to inject arbitrary web script or HTML via the name parameter (aka the username field).  NOTE: some of these details are obtained from third party information.,"http://packetstormsecurity.org/1009-exploits/chillycms-sqlxss.txt,http://securityreason.com/securityalert/8437http://www.bugreport.ir/index_73.htm,http://www.exploit-db.com/exploits/14897,http://www.securityfocus.com/bid/42991,http://www.vupen.com/english/advisories/2010/2298,https://exchange.xforce.ibmcloud.com/vulnerabilities/61607,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4896,10/08/2011,Cross-site scripting (XSS) vulnerability in admin/index.asp in Member Management System 4.0 allows remote attackers to inject arbitrary web script or HTML via the REF_URL parameter.,"http://pridels-team.blogspot.com/2010/09/member-management-system-v-40-xss-vuln.html,http://www.securityfocus.com/bid/43109https://exchange.xforce.ibmcloud.com/vulnerabilities/61703,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4897,10/08/2011,SQL injection vulnerability in comment.php in BlueCMS 1.6 allows remote attackers to execute arbitrary SQL commands via the X-Forwarded-For HTTP header in a send action.,"http://bbs.wolvez.org/viewtopic.php?id=148,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4898,10/08/2011,SQL injection vulnerability in the Gantry (com_gantry) component 3.0.10 for Joomla! allows remote attackers to execute arbitrary SQL commands via the moduleid parameter to index.php.,"http://www.exploit-db.com/exploits/14911,http://www.gantry-framework.org/news/70-joomla-version-3011-releasedhttp://www.securityfocus.com/bid/43017,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4899,10/08/2011,SQL injection vulnerability in c.php in CMS WebManager-Pro before 8.1 allows remote attackers to execute arbitrary SQL commands via the id parameter.,"http://packetstormsecurity.org/1009-exploits/webmanagerpro-sql.txt,http://securityreason.com/securityalert/8438http://websecurity.com.ua/4146/,http://www.securityfocus.com/archive/1/513485/100/0/threaded,http://www.securityfocus.com/bid/42951,https://exchange.xforce.ibmcloud.com/vulnerabilities/61593,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4900,10/08/2011,Open redirect vulnerability in c.php in CMS WebManager-Pro 8.1 and earlier allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a URL in the url parameter.,"http://packetstormsecurity.org/1009-exploits/webmanagerpro-sql.txt,http://securityreason.com/securityalert/8438http://websecurity.com.ua/4146/,http://www.securityfocus.com/archive/1/513485/100/0/threaded,",http://cwe.mitre.org/data/definitions/20.html,Improper Input Validation,N/A
CVE-2010-4901,10/08/2011,Multiple cross-site scripting (XSS) vulnerabilities in char_map.php in MySource Matrix 3.28.3 allow remote attackers to inject arbitrary web script or HTML via the (1) height or (2) width parameter.,"http://securityreason.com/securityalert/8439,http://www.packetstormsecurity.org/1009-advisories/ZSL-2010-4962.txthttp://www.securityfocus.com/bid/43020,http://www.zeroscience.mk/en/vulnerabilities/ZSL-2010-4962.php,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4902,10/08/2011,Multiple SQL injection vulnerabilities in the Clantools (com_clantools) component 1.2.3 for Joomla! allow remote attackers to execute arbitrary SQL commands via the (1) squad or (2) showgame parameter to index.php.,"http://packetstormsecurity.org/1009-exploits/joomlaclantools-sql.txt,http://securityreason.com/securityalert/8440http://www.exploit-db.com/exploits/14902,http://www.securityfocus.com/bid/42986,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4903,10/08/2011,SQL injection vulnerability in index.php in CubeCart 4.3.3 allows remote attackers to execute arbitrary SQL commands via the searchStr parameter.,"http://securityreason.com/securityalert/8441,http://www.acunetix.com/blog/web-security-zone/articles/sql-injection-xss-cubecart-4-3-3/http://www.securityfocus.com/archive/1/513572/100/0/threaded,http://www.securityfocus.com/bid/43114,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
